Gunday,"Gunday (English: Outlaws) is a 2014 Indian action thriller film written and directed by Ali Abbas Zafar and produced by Aditya Chopra. The film features Ranveer Singh and Arjun Kapoor in the lead roles with Priyanka Chopra and Irrfan Khan in a supporting roles. The film starts off in the 1970s# with the introduction of 2 young boys: Bikram and Bala# who initially become gun carriers and later coal bandits. They ultimately grow up to become the most powerful goons of Calcutta. The film was released on 14 February 2014.
The film also released in Bengali with a full Bengali soundtrack also composed by Sohail Sen. Though# in some of the Bengali songs# the singers differ from the original. This was also the first Indian film to have its trailer premiere at the Dubai International Film Festival.",https://upload.wikimedia.org/wikipedia/en/4/46/Gunday_%282013_film%29.jpg,29-07-2016,Aditya Chopra,Ali Abbas Zafar,Ali Abbas Zafar,Hindi,94,6.4,Romance
Bewakoofiyaan,Bewakoofiyaan (Hindi: ??????????? ) (English:Stupidities) is a 2014 Indian romantic comedy film directed by Nupur Asthana# written by Habib Faisal and produced by Aditya Chopra under the banner of Yash Raj Films. It features Ayushmann Khurrana# Sonam Kapoor and Rishi Kapoor in lead roles. The film released on 14 March 2014.,https://upload.wikimedia.org/wikipedia/en/d/d6/Bewakoofiyaan_Poster.jpg,09-09-2016,Aditya Chopra,-,Nupur Asthana,Hindi,168,3,Comedy
Hasee Toh Phasee,Hasee Toh Phasee (English: She Smiles# She's Snared!) is a 2014 Indian romantic comedy-drama film directed by Vinil Mathew and produced by Karan Johar and Anurag Kashyap. The film features Parineeti Chopra# Sidharth Malhotra and Adah Sharma in the lead roles. The film was released on 7 February 2014 and received positive reviews. The movie collected around ?620 million (US$9.2 million) worldwide.,https://upload.wikimedia.org/wikipedia/en/2/2b/Haseetohphasee_poster.jpg,19-02-2016,Karan Johar,Dialogue:-,Vinil Mathew,Hindi,110,7.1,Romance
Humpty Sharma Ki Dulhania,Humpty Sharma Ki Dulhania (English: The bride of Humpty Sharma# abbreviated as HSKD) is a 2014 Hindi romantic comedy film written and directed by Shashank Khaitan and produced by Karan Johar. It features Varun Dhawan as Humpty Sharma and Alia Bhatt as Kavya Pratap Singh in the lead roles. HSKD was released on 11 July 2014 and became a box office success.,https://upload.wikimedia.org/wikipedia/en/4/4e/Humpty_Sharma_Ki_Dulhania_Poster.jpg,17-06-2016,Karan Johar,Shashank Khaitan,Shashank Khaitan,Hindi,108,1.4,Romance
Ek Villain,Ek Villain (English: One Villain) is a 2014 Indian romantic thriller directed by Mohit Suri. The film stars Sidharth Malhotra# Riteish Deshmukh and Shraddha Kapoor in lead roles# and tells the story of a hardened criminal whose terminally ill wife is murdered by a serial killer. The film was produced by Ekta Kapoor and Shobha Kapoor under Balaji Motion Pictures and ALT Entertainment. The film is an unofficial remake of the 2010 South Korean action thriller film I Saw The Devil. Upon its release on 27 June 2014# the film received mixed to positive reviews from the critics# and was a commercial success.,https://upload.wikimedia.org/wikipedia/en/0/0f/Ek_Villain_Poster.jpg,12-02-2016,Ekta Kapoor,Milap Zaveri ,Mohit Suri,Hindi,130,2.8,Thriller
Singham Returns,Singham Returns is a 2014 Indian action film directed by Rohit Shetty and produced by Ajay Devgn FFilms. A sequel to the 2011 film Singham# actor Ajay Devgan reprises his role from the previous film# as well as co-producing the project# while Kareena Kapoor Khan plays the female lead thus replacing Kajal Aggarwal. The film was also simultaneously made in Marathi. The film was released worldwide on 15 August 2014.,https://upload.wikimedia.org/wikipedia/en/8/83/Singham_Returns_Poster.jpg,17-07-2015,"
",Sajid-Farhad,Rohit Shetty,Hindi,162,6.4,Thriller
Heropanti,Heropanti (English: Big Attitude) a Bollywood action drama film directed by Sabbir Khan and produced by Sajid Nadiadwala. Actors Tiger Shroff and Kriti Sanon make their Hindi film debut with the film# alongside Prakash Raj as an important supporting role. This is a remake of the Telugu film Parugu# Heropanti released on 23 May 2014. The film received mixed reviews from critics# but managed to become a box office super hit. The satellite rights were bagged by Sony Entertainment Television.,https://upload.wikimedia.org/wikipedia/en/0/0d/Heropanti_Poster.jpg,02-10-2015,Sajid Nadiadwala,Sanjeev Dutta,Sabbir Khan,Hindi,177,5.3,Thriller
3 Idiots,"3 Idiots is a 2009 Indian coming of age comedy-drama film co-written# edited# and directed by Rajkumar Hirani and produced by Vidhu Vinod Chopra. Abhijat Joshi wrote the screenplay. It was loosely adapted from the novel Five Point Someone by Chetan Bhagat. The film stars Aamir Khan# Kareena Kapoor# R. Madhavan# Sharman Joshi# Omi Vaidya# Parikshit Sahni and Boman Irani.
Upon release# the film was the highest-grossing film in its opening weekend in India and had the highest opening day collections for an Indian film up until that point. It also held the record for the highest net collections in the first week for a Bollywood film. It also became one of the few Indian films to become successful in East Asian markets such as China# eventually bringing its overseas total to more than US$65 million at the time—the highest-grossing Bollywood film of all time in overseas markets# before being overtaken by Chennai Express in 2013. Over the years# it has attained the cult status.",https://upload.wikimedia.org/wikipedia/en/d/df/3_idiots_poster.jpg,22-05-2015,Vidhu Vinod Chopra,Abhijat Joshi,Rajkumar Hirani,Hindi,130,8.5,Thriller
Dilwale Dulhania Le Jayenge,"Dilwale Dulhania Le Jayenge (English: The Big-Hearted Will Take Away the Bride)# also known by the initialism DDLJ# is an Indian romance film written and directed by Aditya Chopra and produced by Yash Chopra. Released on 20 October 1995# the film stars Shah Rukh Khan and Kajol. The plot revolves around Raj and Simran# two young non-resident Indians# who fall in love during a vacation through Europe with their friends. Raj tries to win over Simran's family so the couple can marry# but Simran's father has long since promised her hand to his friend's son. The film was shot in India# London and Switzerland# from September 1994 to August 1995.
Earning ?1.06 billion (valued at about US$32#766#000 in 1995) in India and ?160 million (valued at about US$4#946#000 in 1995) overseas# Dilwale Dulhania Le Jayenge became the highest grossing Bollywood film of the year# and one of the most successful Indian films of all time. It won 10 Filmfare Awards# the most for a single film at that time# and won the National Film Award for Best Popular Film Providing Wholesome Entertainment. Its soundtrack album became one of the most popular of the 1990s.",https://upload.wikimedia.org/wikipedia/en/8/80/Dilwale_Dulhania_Le_Jayenge_poster.jpg,08-05-2015,Yash Chopra,Javed Siddiqui,Aditya Chopra,Hindi,146,9,Tragedy
Sholay,"Sholay ( pronunciation # meaning ""Embers"") is a 1975 Indian Hindi-language action-adventure film directed by Ramesh Sippy and produced by his father G. P. Sippy. The film follows two criminals# Veeru and Jai (played by Dharmendra and Amitabh Bachchan)# hired by a retired police officer (Sanjeev Kumar) to capture the ruthless dacoit Gabbar Singh (Amjad Khan). Hema Malini and Jaya Bhaduri also star# as Veeru and Jai's love interests. Sholay is considered a classic and one of the best Indian films. It was ranked first in the British Film Institute's 2002 poll of ""Top 10 Indian Films"" of all time. In 2005# the judges of the 50th annual Filmfare Awards named it the Best Film of 50 Years.
The film was shot in the rocky terrain of Ramanagara# in the southern state of Karnataka# over a span of two and a half years. After the Central Board of Film Certification mandated the removal of several violent scenes# Sholay was released with a length of 198 minutes.",https://upload.wikimedia.org/wikipedia/en/5/52/Sholay-poster.jpg,12-11-2015,G. P. Sippy,-,Ramesh Sippy,Hindi,145,9.5,Romance
