Tangled,Tangled is a 2010 American 3D computer-animated musical fantasy-comedy film produced by Walt Disney Animation Studios and released by Walt Disney Pictures. Loosely based on the German fairy tale  Rapunzel  in the collection of folk tales published by the Brothers Grimm# it is the 50th Disney animated feature film. Featuring the voices of Mandy Moore and Zachary Levi# the film tells the story of a lost# young princess with long magical hair who yearns to leave her secluded tower. Against her mother's wishes# she accepts the aid of a handsome intruder to take her out into the world which she has never seen.Before the film's release# its title was changed from Rapunzel to Tangled# reportedly to market the film as gender-neutral. Tangled spent six years in production at a cost that has been estimated at $260 million# which if accurate# would make it the most expensive animated film ever made and the fifth most-expensive film of all time. The film employed a unique artistic style by blending together features of computer-generated imagery (CGI) and traditional animation while using non-photorealistic rendering to create the impression of a painting. Composer Alan Menken# who had worked on prior Disney animated features# returned to score Tangled.,https://upload.wikimedia.org/wikipedia/en/a/a8/Tangled_poster.jpg,14-11-2010,-,-,-,English,166,7.7,Romance
Despicable Me,Despicable Me is a 2010 American 3D computer-animated comedy film from Universal Pictures and Illumination Entertainment that was released on July 9# 2010 in the United States. It is Illumination Entertainment's first film. The film was animated by the French animation studio Mac Guff# which was later acquired by Illumination Entertainment. It was directed by Pierre Coffin and Chris Renaud as their feature debut film# with a story by Sergio Pablos. The film stars the voice of Steve Carell as Felonious Gru# a supervillain who adopts three girls (voiced by Miranda Cosgrove# Dana Gaier# and Elsie Fisher) from an orphanage; and the voice of Jason Segel as Vector# a rival of Gru who steals the Great Pyramid of Giza. When Gru learns of Vector's heist# he plans an even greater heist: to shrink and steal the Earth's moon.The film earned positive reviews from critics# and grossed over $543 million worldwide# against a budget of $69 million. It launched the Despicable Me franchise with a series of films# including the sequel Despicable Me 2 in 2013# and the prequel Minions released in 2015 and featuring Gru's Minions as the main characters.,https://upload.wikimedia.org/wikipedia/en/d/db/Despicable_Me_Poster.jpg,19-06-2010,Pierre Coffin,-,Chris Meledandri,English,175,6.9,Thriller
Megamind,Megamind is a 2010 American 3D computer-animated superhero comedy film directed by Tom McGrath# produced by DreamWorks Animation and distributed by Paramount Pictures.1 The film premiered on October 28# 2010 in Russia# while it was released in the United States in Digital 3D# IMAX 3D and 2D on November 5# 2010. It features the voices of Will Ferrell# Tina Fey# Jonah Hill# David Cross# and Brad Pitt.The film tells the story of a super-intelligent alien supervillain# Megamind# who after a long-lasting battle one day actually destroys his foe# the much-loved superhero Metro Man. Having Metro City for himself# Megamind finds out that his villainy has no purpose and thus creates a new superhero to serve as his nemesis. His plan backfires# as he ends up creating instead a new super-villain. With Metro City spiraling out of control# Megamind attempts to set things right and discovers his newfound purpose - as a superhero.Megamind received generally positive reviews from critics# praising its strong visuals and the cast's performances# but criticizing its unoriginality. With a budget of $130 million# the film grossed over $321 million worldwide# and despite being a moderate box office success# it became one of DreamWorks Animation's lowest-grossing CG animated films.,https://upload.wikimedia.org/wikipedia/en/8/89/Megamind2010Poster.jpg,28-10-2010,Tom McGrath,Alan J. Schoolcraft,Lara Breay,English,106,7.7,Thriller
Knight and Day,Knight and Day is a 2010 American action-comedy film starring Tom Cruise and Cameron Diaz. The film# directed by James Mangold# is Cruise and Diaz's second on-screen collaboration following the 2001 film Vanilla Sky.,https://upload.wikimedia.org/wikipedia/en/5/51/Knight_and_day_09.jpg,16-06-2010,James Mangold,Patrick O'Neill,Cathy Konrad,English,168,8.6,Action
Letters to Juliet,Letters to Juliet is a 2010 American romantic drama film starring Amanda Seyfried# Christopher Egan# Vanessa Redgrave# Gael GarcÃ­a Bernal and Franco Nero. This was the final film of director Gary Winick. The film was released theatrically in North America and other countries on May 14# 2010. The idea for the film was inspired by the 2006 non-fiction book# Letters to Juliet# by Lise Friedman and Ceil Friedman# which chronicles the phenomenon of letter writing to Shakespeare's most famous romantic heroine.,https://upload.wikimedia.org/wikipedia/en/e/e4/Letters_to_juliet_poster.jpg,25-04-2010,Gary Winick,-,-,English,118,7.8,Romance
Shrek Forever After,Shrek Forever After (also marketed as Shrek 3D: The Final Chapter and Shrek: The Final Chapter) is a 2010 American 3D computer-animated fantasy comedy film. It is the fourth installment in the Shrek series# produced by DreamWorks Animation. The film premiered on April 21# 2010 at the Tribeca Film Festival# and was theatrically released by Paramount Pictures1 on May 21# 2010 in the United States. It was also released in 3D and IMAX 3D formats.Taking place after Shrek the Third# Shrek is now a family man and beloved among the local villagers. Yearning for the days when he was feared# he makes a deal with Rumpelstiltskin and accidentally wipes out his entire existence. To restore his existence# Shrek has to regain Fiona's love and kiss her before the sun rises# or he will disappear forever.The film was the #1 film in the United States and Canada for three consecutive weeks and grossed a worldwide total of over $752 million.,https://upload.wikimedia.org/wikipedia/en/7/75/Shrek_forever_after_ver8.jpg,24-11-2010,Mike Mitchell,-,-,English,181,7.3,Tragedy
Django Unchained,Django Unchained is a 2012 American western film written and directed by Quentin Tarantino# starring Jamie Foxx# Christoph Waltz# Leonardo DiCaprio# Kerry Washington# and Samuel L. Jackson. Set in the Old West and antebellum South# it is a highly stylized variation of Spaghetti Westerns# and a tribute to the 1966 Italian film Django by Sergio Corbucci# whose star Franco Nero has a cameo appearance.Development of Django Unchained began in 2007 when Tarantino was writing a book on Sergio Corbucci. By April 2011# Tarantino sent his final draft of the script to The Weinstein Company. Casting began in the summer of 2011# with Michael K. Williams and Will Smith being considered for the role of the title character before Foxx was cast. Principal photography took place from November 2011 to March 2012 in California# Wyoming and Louisiana.Django Unchained premiered at the Ziegfeld Theatre in New York City on December 11# 2012# and was released on December 25# 2012 in the United States. The film was nominated for several film industry awards# including five Academy Awards.,https://upload.wikimedia.org/wikipedia/en/8/8b/Django_Unchained_Poster.jpg,05-11-2010,Quentin Tarantino,Quentin Tarantino,-,English,147,7.1,Romance
Skyfall,Skyfall is the 23rd James Bond film produced by Eon Productions and released in 2012. It features Daniel Craig in his third performance as James Bond# and Javier Bardem as Raoul Silva# the film's villain. It was directed by Sam Mendes and written by Neal Purvis# Robert Wade and John Logan# and features an Academy Award-winning theme# sung by Adele. It was distributed by Metro-Goldwyn-Mayer (MGM) and Columbia Pictures.The story centres on Bond investigating an attack on MI6; the attack is part of a plot by former MI6 agent Raoul Silva to humiliate# discredit and kill M as revenge against her for betraying him. The film sees the return of two recurring characters to the series after an absence of two films: Q# played by Ben Whishaw# and Moneypenny# played by Naomie Harris. Skyfall is the last film of the series for Judi Dench# who played M# a role that she had played in the previous six films. The position is subsequently filled by Ralph Fiennes' character# Gareth Mallory# though Dench would make a brief appearance in the next Bond film# Spectre.,https://upload.wikimedia.org/wikipedia/en/a/a7/Skyfall_poster.jpg,14-05-2010,Sam Mendes,-,-,English,97,6.8,Action
Rise of the Guardians,Rise of the Guardians is a 2012 American 3D computer-animated fantasy film based on William Joyce's The Guardians of Childhood book series and The Man in the Moon short film by Joyce and Reel FX Creative Studios. Peter Ramsey directed the film# while Joyce and Guillermo del Toro were executive producers with voice acting by Chris Pine# Alec Baldwin# Hugh Jackman# Isla Fisher# and Jude Law. Produced by DreamWorks Animation and distributed by Paramount Pictures#1 it was released on November 21# 2012 and received mixed to positive reviews# but under-performed at the box office# contributing to a studio writedown of $83 million for the quarter and the layoffs of 350 employees.Set about 300 years after the book series# the film tells a story about Guardians Santa Claus# the Tooth Fairy# the Easter Bunny# and the Sandman# who enlist Jack Frost to stop Pitch Black from engulfing the world in darkness. The film was nominated for the Golden Globe Award for Best Animated Feature Film. This was the last film by DreamWorks Animation to be distributed by Paramount Pictures.,https://upload.wikimedia.org/wikipedia/en/9/92/Rise_of_the_Guardians_poster.jpg,10-10-2012,Peter Ramsey,-,Christina Steinberg,English,139,8,Action
Snow White and the Huntsman,Snow White and the Huntsman is a 2012 American dark fantasy film based on the German fairy tale  Snow White  compiled by the Brothers Grimm. In the film's retelling of the tale# Snow White grows up imprisoned by her evil stepmother# Queen Ravenna# a powerful sorceress. After Snow White escapes into the forest# Ravenna tells Eric# the Huntsman that she will bring back his dead wife if he captures Snow White. After the Huntsman shifts his loyalty to Snow White# Ravenna disguises herself as William and tempts Snow White into eating a poisoned apple. The film is directed by Rupert Sanders# his first feature film# and written by Evan Daugherty# John Lee Hancock and Hossein Amini.The cast includes Kristen Stewart as Snow White# Charlize Theron as Queen Ravenna# Chris Hemsworth as Eric# the huntsman# Sam Claflin as William# Snow White's childhood friend and Bob Hoskins as the dwarf seer. The film received two Academy Award nominations for Best Visual Effects and Best Costume Design at the 85th Academy Awards. It was a success at the box office# earning $396.6 million worldwide against a $170 million budget.,https://upload.wikimedia.org/wikipedia/en/8/8f/Snow_White_and_the_Huntsman_Poster.jpg,14-05-2010,Rupert Sanders,-,-,English,113,7.7,Action
American Reunion,American Reunion (also known as American Pie 4: Reunion or American Pie: Reunion in certain countries) is a 2012 ensemble sex comedy film written and directed by Jon Hurwitz and Hayden Schlossberg. It is the fourth installment in the American Pie theatrical series and eighth installment in the American Pie franchise overall.,https://upload.wikimedia.org/wikipedia/en/4/47/American_Reunion_Film_Poster.jpg,21-11-2012,Jon Hurwitz,Jon Hurwitz,Chris Moore,English,113,8.9,Tragedy
Hotel Transylvania,Hotel Transylvania is a 2012 American 3D computer animated fantasy comedy film produced by Sony Pictures Animation. It was directed by Genndy Tartakovsky# and produced by Michelle Murdocca. The film stars the voices of Adam Sandler# Andy Samberg# Selena Gomez# Kevin James# Fran Drescher# Steve Buscemi# Molly Shannon# David Spade# and CeeLo Green.The film tells a story of Count Dracula# the owner of a hotel called Hotel Transylvania where the world's monsters can take a rest from human civilization. Dracula invites some of the most famous monsters to celebrate the 118th birthday of his daughter Mavis. When the  non-human hotel  is unexpectedly visited by an ordinary 21-year-old traveler named Jonathan# Dracula must protect Mavis from falling in love with him before the hotel's guests learn there is a human in the castle# which may jeopardize the hotel's future and his career.The film was released on September 28# 2012# by Columbia Pictures. It was met with mixed critical reception# while the general public received it favorably.,https://upload.wikimedia.org/wikipedia/en/f/f5/HotelTransylvania.jpg,31-08-2012,Genndy Tartakovsky,-,Michelle Murdocca,English,129,9.4,Tragedy
The Possession,The Possession is a 2012 American supernatural horror film directed by Ole Bornedal and produced by Sam Raimi. It was released in the US on August 31# 2012# with the film premiering at the Film4 FrightFest.The story is based on the allegedly haunted dybbuk box. Bornedal cited films like The Exorcist as an inspiration# praising their subtlety.,https://upload.wikimedia.org/wikipedia/en/7/70/ThePossession2012Poster.jpg,30-08-2012,Ole Bornedal,Juliet Snowden,Sam Raimi,English,183,8.2,Tragedy
,,,2013-03-01  ,,,,,,,Thriller
The Lego Movie,The Lego Movie (stylized as The LEGO Movie) is a 2014 3D computer-animated adventure-comedy film directed and written by Phil Lord and Christopher Miller# from a story by Dan and Kevin Hageman# as well as Lord and Miller# and produced by Dan Lin and Roy Lee. Based on the Lego line of construction toys# the film stars the voice of Chris Pratt# Will Ferrell# Elizabeth Banks# Will Arnett# Nick Offerman# Alison Brie# Charlie Day# Liam Neeson# and Morgan Freeman. It was the first film produced by Warner Animation Group in eleven years since Looney Tunes: Back in Action# which was released in 2003# and is an international co-production between the United States# Australia# and Denmark. The film tells the story of an ordinary Lego minifigure as he ends up becoming involved in a resistance against a tyrannical businessman who plans to glue everything in the Lego worlds.The film was released theatrically on February 7# 2014 through Warner Bros. Pictures and Village Roadshow Pictures to near-unanimous positive reviews; critics praised its visual style# humor# voice cast# and heartwarming message. It earned more than $257 million in North America and $210 million in other territories for a worldwide total of over $469 million. The film won the BAFTA Award for Best Animated Film# the Critics' Choice Movie Award for Best Animated Feature# and the Saturn Award for Best Animated Film.,https://upload.wikimedia.org/wikipedia/en/1/10/The_Lego_Movie_poster.jpg,05-06-2013,Phil Lord,-,-,English,182,8.9,Comedy
,,,26-02-2013,,,,,,,Comedy
Monsters University,Monsters University is a 2013 American 3D computer-animated comedy film produced by Pixar Animation Studios and released by Walt Disney Pictures. It was directed by Dan Scanlon and produced by Kori Rae# with John Lasseter# Pete Docter# Andrew Stanton and Lee Unkrich as executive producers. It is the fourteenth feature film produced by Pixar and is a prequel to 2001's Monsters# Inc.# marking the first time Pixar has made a prequel film.Disney# as the rights holder# had plans for a sequel to Monsters# Inc. since 2005. Following disagreements with Pixar# Disney tasked its Circle 7 Animation unit to make the film. An early draft of the film was developed; however# Disney's purchase of Pixar in early 2006 led to the cancellation of Circle 7's version of the film. A Pixar-made sequel was confirmed in 2010# and in 2011# it was confirmed that the film would instead be a prequel titled Monsters University.,https://upload.wikimedia.org/wikipedia/en/2/2a/Monsters_University_poster_3.jpg,31-07-2009,Dan Scanlon,-,Kori Rae,English,178,9.2,Action
,,,,,,,,,,Tragedy
Jack the Giant Slayer,Jack the Giant Slayer (previously titled Jack the Giant Killer) is a 2013 American heroic fantasy adventure film based on the British fairy tales  Jack the Giant Killer  and  Jack and the Beanstalk . The film is directed by Bryan Singer with a screenplay written by Darren Lemke# Christopher McQuarrie and Dan Studney and stars Nicholas Hoult# Eleanor Tomlinson# Stanley Tucci# Ian McShane# Bill Nighy# and Ewan McGregor. The film tells the story of Jack# a young farmhand who must rescue a princess from a race of giants after inadvertently opening a gateway to their land in the sky.Development of Jack the Giant Slayer began in 2005# when Lemke first pitched the idea. D. J. Caruso was hired to direct the film in January 2009# but in September of that year# Caruso was replaced by Singer# who hired McQuarrie and Studney to rework the script. The main characters were cast between February and March 2011# and principal photography began in April 2011 in England with locations in Somerset# Gloucestershire and Norfolk. Release of the film was moved back in post-production to allow more time for special effects and marketing.Jack the Giant Slayer premiered on February 26# 2013 in Hollywood and was released theatrically in the United States on March 1# 2013 in 2D and 3D. The film received mixed reviews from critics and is considered a box office failure# losing between $125 million and $140 million for Legendary Pictures.,https://upload.wikimedia.org/wikipedia/en/b/b4/Jack_the_Giant_Slayer_poster.jpg,February  26#  2013  (2013-02-26),Bryan Singer,-,-,English,145,7.7,Romance
,,,,,,,,,,Romance
Oz the Great and Powerful,Oz the Great and Powerful is a 2013 American fantasy adventure film directed by Sam Raimi# produced by Joe Roth# from a screenplay written by David Lindsay-Abaire and Mitchell Kapner. The film stars James Franco as the titular character# Mila Kunis# Rachel Weisz# and Michelle Williams with Zach Braff# Bill Cobbs# Joey King# and Tony Cox in supporting roles. Based on L. Frank Baum's Oz novels and set 20 years before the events of the original novel# Oz the Great and Powerful is a spiritual prequel to the 1939 Metro-Goldwyn-Mayer film# The Wizard of Oz. The film tells the story of Oscar Diggs# a deceptive magician who arrives in the Land of Oz and encounters three witches: Theodora# Evanora# and Glinda. Oscar is then enlisted to restore order in Oz# while struggling to resolve conflicts with the witches and himself.Kapner began developing an origin story for the Wizard of Oz after a lifelong interest of wanting to create one for the character. Walt Disney Pictures commissioned the film's production in 2009# with Joe Roth as producer and Grant Curtis# Joshua Donen# Philip Steuer# and Palak Patel serving as executive producers. Raimi was hired to direct the following year.,https://upload.wikimedia.org/wikipedia/en/5/52/Oz_-_The_Great_and_Powerful_Poster.jpg,July  31#  2009  (2009-07-31) ,Sam Raimi,-,Joe Roth,English,153,7,Thriller
